source_pdf,source_sha256,page,visual_row,y_center,word_count,row_text,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,5,66.78124809265137,10,1 10 2 4 11 — 16 5 11 2,1,10,2,4,11,—,16,5,11,2,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,6,71.1521987915039,2,Le Pen,Le Pen,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,7,83.78125,1,36,36,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,8,88.19791666666667,12,Ifop (http 2 10 3 4 12 11 — 4 12 2,Ifop (http,2,10,3,4,12,11,—,4,12,2,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,9,91.6521987915039,1,Bardella,Bardella,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,10,97.78125,1,s://www.,s://www.,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,11,104.78125,2,commiss 35,commiss,35,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,12,108.28125,10,"2 11 2 4,5 12 10 — 4,5 12 3",2,11,2,"4,5",12,10,—,"4,5",12,3,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,13,112.36188252766927,3,ion-des- Le Pen,ion-des-,Le Pen,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,14,120.28125,1,sondage,sondage,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,15,128.03125,12,"s.fr/notic 1,5 10 3 4 13 8 — 5 13 2,5 37",s.fr/notic,"1,5",10,3,4,13,8,—,5,13,"2,5",37,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,16,133.96672439575195,4,es/files/n 26-27 Darmanin Bardella,es/files/n 26-27,Darmanin,Bardella,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,17,139.28125,2,1 393,1 393,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,18,144.28125,4,otices/20 février 6 37,otices/20 février,6,37,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,19,149.38125,10,"26/mars/ 2 10 3 4,5 13 — 5 13 3",26/mars/,2,10,3,"4,5",13,—,5,13,3,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,20,153.6521987915039,2,Lecornu Bardella,Lecornu,Bardella,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,21,157.78125,1,10118-pr,10118-pr,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,22,165.78125,2,es-ifop-l 37,es-ifop-l,37,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,23,170.05397727272728,11,"e-figaro- 2 12 2,5 4,5 11 — 23 — — 3",e-figaro-,2,12,"2,5","4,5",11,—,23,—,—,3,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,24,174.1521987915039,1,Bardella,Bardella,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,25,180.28125,1,4-mars.p,4-mars.p,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,26,187.28125,2,df) 38,df),38,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,27,190.78125,10,2 12 3 5 16 — — — 17 3,2,12,3,5,16,—,—,—,17,3,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,28,194.6521987915039,1,Bardella,Bardella,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,29,207.28125,2,8 36,8,36,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,30,211.28125,9,2 11 3 5 — 18 — 11 2,2,11,3,5,—,18,—,11,2,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,31,215.1521987915039,3,Hollande (PS) Bardella,Hollande (PS),Bardella,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,32,228.28125,2,5 36,5,36,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,33,231.78125,9,"2 11 3 5 — 19 — 11 3,5",2,11,3,5,—,19,—,11,"3,5",,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,34,236.1521987915039,3,Faure (PS) Bardella,Faure (PS),Bardella,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,35,263.76548767089844,2,Année 2025,Année 2025,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,4,36,276.9357452392578,4,Sondages réalisés en 2025,Sondages réalisés en 2025,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,1,72.3921890258789,3,Sondeur Date Échantillon,Sondeur,Date,Échantillon,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,2,77.85366249084473,2,d Dupont-,d,Dupont-,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,3,81.3921890258789,10,Arthaud Poutou Mélenchon Roussel Tondelier Candidat Candidat Villepin Candidat Ca,Arthaud Poutou,Mélenchon Roussel Tondelier,Candidat,Candidat,Villepin Candidat,Ca,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,4,84.8921890258789,1,Aignan,Aignan,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,5,88.58412101052024,11,(LO) (NPA-A) (LFI) (PCF) (LE) PS / PP EPR (LFH) LR,(LO),(NPA-A),(LFI),(PCF),(LE),PS / PP,EPR,(LFH),LR,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,6,92.24406433105469,1,(DLF),(DLF),,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,7,109.3921890258789,2,Odoxa (h,Odoxa (h,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,8,116.3921890258789,1,ttps://ww,ttps://ww,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,9,123.3921890258789,1,w.odoxa.f,w.odoxa.f,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,10,130.3921890258789,1,r/sondag,r/sondag,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,11,138.25582538951528,11,"e/jordan- 1 — 12 3 6,5 14,5 11 — 10 3",e/jordan-,1,—,12,3,"6,5","14,5",11,—,10,3,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,12,143.47369537353515,5,bardella- Glucksmann Attal Retailleau B,bardella-,Glucksmann,Attal,Retailleau,B,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,13,151.3921890258789,1,est-la-per,est-la-per,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,14,158.3921890258789,1,sonnalite,sonnalite,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,15,165.3921890258789,1,-politique,-politique,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,16,172.3921890258789,2,-preferee 19-20,-preferee,19-20,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,17,175.8921890258789,2,1 300,1 300,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,18,179.3921890258789,2,-des-fran novembre,-des-fran novembre,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,19,186.3921890258789,1,cais-et-re,cais-et-re,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,20,193.3921890258789,1,mporterai,mporterai,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,21,200.3921890258789,1,t-la-presi,t-la-presi,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,22,208.5171890258789,4,"dentielle- 13,5 17 8",dentielle-,"13,5",17,8,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,23,212.6421890258789,8,si-elle-av 1 — 11 3 6 — 2,si-elle-av,1,—,11,3,6,—,2,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,24,216.24407196044922,4,Glucksmann Philippe Retailleau B,Glucksmann,Philippe,Retailleau,B,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,25,221.3921890258789,1,ait-lieu-di,ait-lieu-di,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,26,228.3921890258789,1,manche-,manche-,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,27,235.3921890258789,1,prochai,prochai,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,28,242.3921890258789,1,n/),n/),,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,29,254.89219665527344,2,Verian (ht,Verian (ht,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,30,261.89219665527344,1,tps://ww,tps://ww,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,31,268.89219665527344,1,w.commi,w.commi,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,32,275.89219665527344,1,ssion-des,ssion-des,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,33,282.89219665527344,1,-sondage,-sondage,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,34,289.89219665527344,1,s.fr/notic,s.fr/notic,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,35,296.89219665527344,1,es/files/n,es/files/n,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,36,300.39219665527344,4,"18-20 13 17 7,5",18-20,13,17,"7,5",,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,37,303.89219665527344,9,otices/20 938 — — 12 3 5 — 2,otices/20,938,—,—,12,3,5,—,2,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,38,307.67369079589844,5,novembre Glucksmann Philippe Retailleau B,novembre,Glucksmann,Philippe,Retailleau,B,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,39,310.89219665527344,1,25/nove,25/nove,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,40,317.89219665527344,1,mbre/100,mbre/100,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,41,324.89219665527344,1,24-pres-v,24-pres-v,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,42,331.89219665527344,1,erian-lhe,erian-lhe,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,43,338.89219665527344,1,micycle-2,micycle-2,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,44,345.89219665527344,1,7-novem,7-novem,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,45,352.89219665527344,1,bre.pdf),bre.pdf),,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,46,365.2440643310547,16,Le Front Populaire 2027 annonce l'organisation d'une primaire prévue le 11 octobre 2026 (15 novembre 2025).,Le Front Populaire 2027 annonce l'organisation d'une primaire prévue le 11 octobre 2026 (15 novembre 2025).,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,47,378.5921966552734,5,"Elabe (htt 6,5 19 5,5",Elabe (htt,"6,5",19,"5,5",,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,48,383.07969665527344,8,"ps://www. 1 — 12 3 5,5 4 2,5",ps://www.,1,—,12,3,"5,5",4,"2,5",,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,49,386.7440643310547,4,Hollande Philippe Bertrand B,Hollande,Philippe,Bertrand,B,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,50,391.39219665527344,1,commissi,commissi,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,51,398.39219665527344,1,on-des-s,on-des-s,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,52,405.3467421098189,11,"ondages. 1 — 12,5 4,5 5,5 5,5 19,5 4 3 2",ondages.,1,—,"12,5","4,5","5,5","5,5","19,5",4,3,2,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,53,410.67369079589844,5,fr/notice Faure Philippe Wauquiez B,fr/notice,Faure,Philippe,Wauquiez,B,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,54,419.39219665527344,1,s/files/not,s/files/not,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,55,426.39219665527344,5,"ices/202 30-31 13 7 8,5",ices/202,30-31,13,7,"8,5",,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,56,429.89219665527344,9,"1 396 1,5 — 13 3 5 5 2",1 396,"1,5",—,13,3,5,5,2,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,57,433.62677510579425,6,5/novem octobre Glucksmann Darmanin Retailleau B,5/novem,octobre,Glucksmann,Darmanin,Retailleau,B,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,58,440.39219665527344,1,bre/1000,bre/1000,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,59,449.26719665527344,4,"7-pres-el 12 12,5 8",7-pres-el,12,"12,5",8,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,60,453.51719665527344,8,"abe-bfmt 1,5 — 11,5 3 4,5 4 2,5",abe-bfmt,"1,5",—,"11,5",3,"4,5",4,"2,5",,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,61,457.2440643310547,4,Glucksmann Attal Retailleau L,Glucksmann,Attal,Retailleau,L,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,62,461.39219665527344,1,v-la-tribu,v-la-tribu,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,63,468.39219665527344,1,ne-1er-n,ne-1er-n,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,64,475.8012875643644,11,"ovembre. 1 — 12,5 3 4,5 11 15,5 3 8 2",ovembre.,1,—,"12,5",3,"4,5",11,"15,5",3,8,2,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,65,481.0736907958984,5,pdf) Glucksmann Philippe Retailleau B,pdf),Glucksmann,Philippe,Retailleau,B,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,66,495.2440643310547,20,Marine Tondelier annonce sa candidature à l'élection présidentielle de 2027 dans le cadre d'une primaire à gauche (22 octobre 2025).,Marine Tondelier annonce sa candidature à l'élection présidentielle de 2027 dans le cadre d'une primaire à gauche (22 octobre 2025).,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,67,507.7440643310547,11,Sébastien Lecornu est à nouveau nommé Premier ministre (10 octobre 2025).,Sébastien Lecornu est à nouveau nommé Premier ministre (10 octobre 2025).,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,68,519.3921813964844,2,Harris (ht,Harris (ht,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,69,526.3467268510299,11,tps://ww 1 — 14 3 3 12 15 — 10 1,tps://ww,1,—,14,3,3,12,15,—,10,1,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,70,531.6736999511719,5,w.commi Glucksmann Philippe Retailleau B,w.commi,Glucksmann,Philippe,Retailleau,B,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,71,540.3921813964844,1,ssion-des,ssion-des,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,72,547.3921813964844,1,-sondage,-sondage,,,,,,,,,,,,,
Liste_de_sondages_sur_l'élection_présidentielle_française_de_2027.pdf,b0ddd63cefedcdb5ca975ec3b328f7d646ffb2178bc177f0b457098a639b18ca,5,73,553.8921813964844,11,s.fr/notic 1 — 14 3 3 14 12 — 11 1,s.fr/notic,1,—,14,3,3,14,12,—,11,1,,,
